# timestamp;okx/BTC-USDT-SWAP;okx/DOGE-USDT-SWAP;okx/LINK-USDT-SWAP;okx/XMR-USDT-SWAP;okx/SOL-USDT-SWAP
1653640000000;28944;0.07723;6.409;183.89;40.846
1653640000000;29035.1;0.077931;6.501;185.95;41.369
1653650000000;28840;0.077215;6.472;183.77;40.697
1653650000000;28911.7;0.07779;6.558;185.73;41.598
1653650000000;29260.3;0.078653;6.651;189.46;42.913
1653660000000;29320.2;0.079459;6.657;188.66;43.418
1653660000000;28793.9;0.077884;6.453;184.48;42.277
1653660000000;28855;0.083334;6.484;186.35;42.131
1653670000000;28734.1;0.082044;6.374;186.5;41.703
1653670000000;28386.7;0.080503;6.29;184.86;41.057
1653670000000;28459.4;0.079511;6.276;179.31;41.09
1653680000000;28878.4;0.080138;6.375;180.98;41.87
1653680000000;28751;0.081067;6.378;182.3;41.923
1653690000000;28712.4;0.081113;6.328;181.12;41.534
1653690000000;28820.5;0.081727;6.335;182.65;41.322
1653690000000;28633.5;0.081526;6.29;181.03;41.161
1653700000000;28801.7;0.082726;6.422;184.35;42.006
1653700000000;28617.9;0.081739;6.291;180.45;41.069
1653700000000;28682.5;0.081367;6.263;178.69;40.779
1653710000000;28817.6;0.082042;6.375;180.72;41.331
1653710000000;28824.5;0.082225;6.401;180.68;41.484
1653710000000;28871.3;0.082824;6.427;180.44;42.126
1653720000000;28861;0.08282;6.438;179.58;41.862
1653720000000;28877.6;0.082192;6.401;179.97;41.701
1653720000000;28834.9;0.081815;6.37;178.48;41.431
1653730000000;28807.2;0.081587;6.385;178.49;41.406
1653730000000;28812.1;0.081619;6.405;178.46;41.436
1653740000000;28830;0.081259;6.44;176.65;41.59
1653740000000;28983.3;0.08173;6.492;177.65;42.017
1653740000000;29075.6;0.081703;6.509;179.09;42.296
1653750000000;28960;0.08141;6.484;176.53;41.931
1653750000000;28989;0.081903;6.546;179.5;42.947
1653750000000;28909.2;0.081986;6.531;178.18;42.906
1653760000000;28890;0.081533;6.493;178.17;43.019
1653760000000;29003;0.081992;6.537;179.61;43.659
1653760000000;29018.8;0.081724;6.534;178.48;44.417
1653770000000;29025;0.081666;6.499;176.92;44.214
1653770000000;29009.4;0.08164;6.467;175.69;43.929
1653780000000;28989.8;0.081299;6.42;174.96;44.013
1653780000000;29031.5;0.08184;6.566;176.05;44.264
1653780000000;29002.5;0.081507;6.507;175;43.942
1653790000000;28928;0.080908;6.435;171.21;43.212
1653790000000;28908.6;0.08027;6.367;169.76;42.306
1653790000000;28986.3;0.080615;6.4;171.27;42.338
1653800000000;28942.7;0.080793;6.384;171.15;41.982
1653800000000;29044.3;0.081071;6.42;171.57;42.43
1653800000000;29036.8;0.080832;6.449;171.9;42.564
1653810000000;29007.5;0.08121;6.461;172.24;42.425
1653810000000;29059.3;0.081503;6.482;173.13;42.958
1653810000000;28990.2;0.081264;6.462;173.35;42.482
1653820000000;29151;0.081674;6.562;175.21;43.416
1653820000000;29208.3;0.082222;6.592;176.28;44.081
1653830000000;29375.2;0.082243;6.69;175.46;44.971
1653830000000;29329.9;0.082247;6.709;176.48;44.889
1653830000000;29295.1;0.08253;6.692;176.97;44.645
1653840000000;29214;0.081943;6.652;179.35;44.72
1653840000000;29288.5;0.082228;6.662;184.14;44.926
1653840000000;29231;0.081997;6.668;185.17;44.573
1653850000000;29175.5;0.081767;6.638;182.84;44.593
1653850000000;29133.8;0.081748;6.668;181.65;44.256
1653850000000;29194.2;0.082213;6.708;184.66;44.339
1653860000000;29237.5;0.08269;6.66;186.07;44.62
1653860000000;29428.8;0.082658;6.684;186.79;44.839
1653870000000;29467;0.082773;6.712;185.95;44.983
1653870000000;29324.8;0.082244;6.663;183.18;44.34
1653870000000;29770.7;0.083819;6.932;187.15;45.8
1653880000000;30209.6;0.084614;7.042;190.17;46.244
1653880000000;30350.4;0.084451;6.987;190.04;45.939
1653880000000;30330.3;0.084146;7.018;188.42;45.751
1653890000000;30459.9;0.084959;7.109;191.14;46.429
1653890000000;30695.7;0.086029;7.217;194.29;46.619
1653890000000;30629.7;0.085657;7.263;193.04;47.043
1653900000000;30727.3;0.085409;7.254;192.61;46.757
1653900000000;30715.1;0.085112;7.17;191.82;46.539
1653900000000;30599.8;0.084904;7.152;189.49;46.013
1653910000000;30673.2;0.085271;7.172;191.34;46.07
1653910000000;30533.2;0.084725;7.142;192.58;45.533
1653920000000;30518.4;0.084541;7.147;194.87;45.57
1653920000000;30475;0.084919;7.143;195.5;45.358
1653920000000;30637.5;0.085087;7.188;198.89;45.84
1653930000000;30627.1;0.085033;7.252;199.06;46.008
1653930000000;30711.5;0.085325;7.253;202.37;46.114
1653930000000;30678.8;0.085013;7.193;200.97;45.937
1653940000000;30639.5;0.085051;7.186;200.11;45.654
1653940000000;31280.4;0.086307;7.36;205.72;47.278
1653940000000;31806.3;0.087187;7.454;208.66;47.471
1653950000000;31778.6;0.088002;7.461;205.21;47.483
1653950000000;31742.3;0.087981;7.453;204.04;47.216
1653960000000;31586.3;0.087195;7.441;203.17;46.83
1653960000000;31568.3;0.086959;7.426;202.88;46.881
1653960000000;31699.9;0.087778;7.555;203.62;47.923
1653970000000;31772.1;0.087606;7.533;202.61;47.694
1653970000000;31689.6;0.087082;7.509;204.78;47.285
1653970000000;31650;0.086542;7.547;205.14;47.382
1653980000000;31513.4;0.085822;7.451;203.72;46.341
1653980000000;31582.5;0.086383;7.465;205.57;46.371
1653980000000;31626.7;0.086457;7.459;203.05;46.576
1653990000000;31550.1;0.085889;7.387;204.28;46.228
1653990000000;31664.7;0.086255;7.41;200.53;46.546
1653990000000;31759.4;0.086268;7.458;200.06;46.583
1654000000000;31615.2;0.085558;7.376;198.35;46.227
1654000000000;31392.5;0.083844;7.281;195.69;45.221
1654010000000;31680;0.084709;7.353;194.1;45.73
1654010000000;32052.6;0.085545;7.596;196.11;46.35
1654010000000;32159.8;0.085726;7.495;194.35;46.241
1654020000000;32124;0.085894;7.465;195.04;46.209
1654020000000;31682.9;0.08579;7.383;192.75;45.467
1654020000000;31631.5;0.086053;7.379;193.49;45.53
1654030000000;31825;0.086538;7.532;196.21;45.84
1654030000000;31729.7;0.086096;7.547;196.95;45.656
1654030000000;31865;0.086429;7.719;200.95;46.069
1654040000000;31804.9;0.085933;7.584;198.69;45.777
1654040000000;31924.8;0.086764;7.728;200.55;45.982
1654050000000;31922.5;0.086676;7.716;197.1;45.957
1654050000000;31810;0.086104;7.669;196.54;45.584
1654050000000;31634.7;0.085541;7.486;195.31;44.81
1654060000000;31574.1;0.085852;7.589;196.2;44.765
1654060000000;31624.7;0.085782;7.556;196.09;44.759
1654060000000;31588.9;0.085782;7.544;197.04;44.912
1654070000000;31495.8;0.085413;7.465;194.68;44.569
1654070000000;31620;0.08577;7.522;198.82;44.83
1654070000000;31692.4;0.0873;7.595;198.12;45.22
1654080000000;31554.7;0.08777;7.532;196.16;44.84
1654080000000;31604.6;0.08681;7.487;194.12;44.61
1654080000000;31726.5;0.08698;7.573;197.78;44.93
1654090000000;31731.5;0.08711;7.587;199.7;45.46
1654090000000;31182;0.08516;7.289;198.06;43.83
1654100000000;30757.1;0.08413;7.202;196.8;42.95
1654100000000;30470.2;0.08336;7.177;196.73;42.8
1654100000000;30364.9;0.08303;7.132;196.59;42.83
1654110000000;30169.4;0.08179;7.023;194.97;41.12
1654110000000;30127.4;0.08179;7.021;199.02;41.28
1654110000000;29640.6;0.08023;6.853;196.67;40.59
1654120000000;29591;0.08021;6.826;200.31;40.39
1654120000000;29744.9;0.08095;6.871;198.46;40.34
1654120000000;29803.2;0.08104;6.933;198.72;40.1
1654130000000;29686;0.08062;6.877;195;39.62
1654130000000;29812.8;0.08079;6.916;197.53;39.85
1654140000000;29829;0.08099;6.908;198.87;39.5
1654140000000;29732.1;0.08068;6.866;197.09;38.83
1654140000000;29812.9;0.08075;6.86;195.38;38.96
1654150000000;29872;0.08104;6.921;193.79;39.29
1654150000000;29915.1;0.08128;6.962;193.74;39.56
1654150000000;29959.9;0.08137;6.956;195.91;39.66
1654160000000;29933.2;0.0813;6.955;194.51;39.68
1654160000000;29930.6;0.08112;6.956;196.43;39.81
1654160000000;30034.8;0.08141;6.998;198.31;40.22
1654170000000;30165.3;0.08212;7.065;200.58;41.02
1654170000000;30085.1;0.08179;6.985;198.22;41.06
1654170000000;29893.4;0.08112;6.931;199.57;40.26
1654180000000;30047.9;0.08148;6.986;199.37;40.54
1654180000000;30206.3;0.08184;7.022;199.96;40.69
1654190000000;30292.1;0.0823;7.041;199.87;40.74
1654190000000;30193.7;0.08203;7.016;201.76;40.46
1654190000000;30146.8;0.08201;7.03;200.84;40.3
1654200000000;30284.9;0.08217;7.064;202.03;40.45
1654200000000;30246;0.08221;7.072;200.14;40.43
1654200000000;30369.3;0.08262;7.093;201.15;40.8
1654210000000;30487.9;0.08278;7.163;201.55;40.97
1654210000000;30450.6;0.08275;7.196;201.22;40.84
1654210000000;30401.3;0.08246;7.133;200.82;40.46
1654220000000;30625.3;0.08282;7.207;200.83;41.37
1654220000000;30548.9;0.08251;7.145;198.71;41.17
1654230000000;30526.5;0.08274;7.086;198.8;41.13
1654230000000;30425.8;0.08233;7.008;198.26;40.64
1654230000000;30540;0.08261;7.06;198.69;41.01
1654240000000;30369.3;0.08224;7.027;198.52;40.66
1654240000000;30436;0.08197;7.021;199.16;40.32
1654240000000;30442.3;0.08184;6.987;198.83;39.69
1654250000000;30257.9;0.08135;6.915;195.78;39.03
1654250000000;29824.8;0.08027;6.749;189.48;38.38
1654250000000;29765.4;0.08074;6.772;192.2;38.25
1654260000000;29538.1;0.07949;6.727;191.12;37.85
1654260000000;29726.3;0.08055;6.847;193.49;38.26
1654260000000;29481.8;0.08021;6.814;188.86;38.04
1654270000000;29505;0.08003;6.826;190.31;38.04
1654270000000;29543.8;0.08006;6.854;192.65;38.16
1654280000000;29508.7;0.08015;6.811;193.21;38
1654280000000;29551.8;0.08033;6.818;194.13;38.24
1654280000000;29577;0.08067;6.786;194.95;38.16
1654290000000;29660.5;0.08075;6.817;196.39;38.3
1654290000000;29804.5;0.08097;6.903;196.03;38.78
1654290000000;29734.1;0.08038;6.867;194.33;38.31
1654300000000;29698;0.08028;6.858;193.76;38.28
1654300000000;29714.8;0.08064;6.822;193.59;37.73
1654300000000;29587.9;0.08013;6.778;191.22;37.01
1654310000000;29565;0.07976;6.747;193.25;36.28
1654310000000;29561.9;0.07985;6.749;191.62;36.28
1654320000000;29712;0.08098;6.848;194.97;37.35
1654320000000;29686.4;0.0816;6.873;194.37;37.12
1654320000000;29693.3;0.08216;6.873;194.5;37.22
1654330000000;29699.5;0.08193;6.89;194.44;37.33
1654330000000;29745.4;0.08207;6.941;194.78;37.76
1654330000000;29726.9;0.08168;6.931;194.67;37.3
1654340000000;29727.8;0.08151;6.923;195.16;37.21
1654340000000;29683.3;0.0813;6.908;192.66;36.98
1654340000000;29535.1;0.08072;6.775;190.5;36.72
1654350000000;29606.7;0.08125;6.843;192.37;37.09
1654350000000;29784.5;0.08154;6.924;191.78;37.58
1654350000000;29852;0.08161;6.984;192.3;37.75
1654360000000;29750.2;0.08136;6.948;190.79;37.55
1654360000000;29714.9;0.08138;7.03;192.49;37.71
1654370000000;29773.7;0.08154;7.035;193.3;37.93
1654370000000;29651.3;0.08143;7.008;192.35;37.5
1654370000000;29751.6;0.08164;7.086;192.97;37.8
1654380000000;29839.9;0.08188;7.253;191;38.69
1654380000000;29804.9;0.08153;7.334;191.08;38.31
1654380000000;29858.3;0.08186;7.407;189.01;38.98
1654390000000;29744.7;0.08136;7.387;188.84;38.49
1654390000000;29695.4;0.08083;7.318;187.89;37.88
1654390000000;29798.4;0.08111;7.381;189.64;38.16
1654400000000;29772.6;0.08101;7.362;189.55;38.31
1654400000000;29718.5;0.08092;7.315;190.04;38.04
1654410000000;29790.1;0.08127;7.361;190.22;38.67
1654410000000;29729.8;0.0811;7.336;190.57;39
1654410000000;29645.5;0.08117;7.288;190.26;38.83
1654420000000;29691.5;0.08177;7.308;189.29;39.21
1654420000000;29636.9;0.08163;7.305;187.74;39.42
1654420000000;29639.7;0.08139;7.263;188.2;39.59
1654430000000;29718;0.08164;7.327;188.53;39.46
1654430000000;29714.9;0.08165;7.391;188.39;39.17
1654430000000;29656.6;0.08142;7.362;186.27;38.95
1654440000000;29789;0.08177;7.433;188.49;39.32
1654440000000;29966.6;0.08186;7.567;189.79;39.8
1654440000000;29868;0.08155;7.501;186.55;39.33
1654450000000;30030;0.08193;7.583;188.81;39.72
1654450000000;29995.4;0.08182;7.537;187.32;39.49
1654460000000;30054.8;0.08188;7.583;188.17;39.65
1654460000000;29944.7;0.08183;7.653;187.51;39.69
1654460000000;29966.4;0.08195;7.729;187.78;39.62
1654470000000;30024.4;0.0818;7.73;188.37;39.15
1654470000000;29923.9;0.08107;7.649;187.65;38.52
1654470000000;30299.6;0.08221;7.858;189.13;39.76
1654480000000;30841.3;0.08296;7.986;192.3;40.93
1654480000000;30927;0.08271;7.917;191.78;40.78
1654480000000;31251.2;0.0831;7.994;193.34;41.76
1654490000000;31219.2;0.08311;7.994;191.73;41.57
1654490000000;31167.1;0.08249;7.934;191;41.6
1654500000000;31268.8;0.0832;7.984;193.1;43.06
1654500000000;31297.5;0.0835;7.922;193.29;43.04
1654500000000;31463.8;0.08396;7.982;191.48;43.98
1654510000000;31474.9;0.08429;8.119;193.87;44.48
1654510000000;31481.7;0.08449;8.077;194.3;44.28
1654510000000;31399.7;0.08365;7.966;192.24;43.91
1654520000000;31410.1;0.08359;7.99;192.05;43.92
1654520000000;31444.2;0.08326;7.944;192.11;43.55
1654520000000;31502.2;0.08319;7.879;191.9;42.9
1654530000000;31541.9;0.08313;7.905;190.91;42.79
1654530000000;31314.8;0.08215;7.825;190.56;42.15
1654530000000;31347;0.08215;7.816;191.73;42.15
1654540000000;31346.7;0.08192;7.804;191.47;41.79
1654540000000;31475.6;0.08196;7.817;190.32;42.23
1654550000000;31468.5;0.08199;7.779;188.89;42.12
1654550000000;31489;0.0823;7.907;190.14;43.06
1654550000000;31399;0.08221;7.864;189.53;42.53
1654560000000;31371.1;0.08251;7.982;189.26;42.39
1654560000000;30207.7;0.07935;7.518;183.71;40.21
1654560000000;29569.9;0.0784;7.447;181.49;39.13
1654570000000;29393.1;0.07897;7.441;181.18;39.03
1654570000000;29561.1;0.07933;7.569;182.93;39.55
1654570000000;29523.2;0.07945;7.542;182.16;39.33
1654580000000;29475.1;0.07935;7.573;183.36;39.19
1654580000000;29519.2;0.07972;7.587;184.75;39.18
1654590000000;29575;0.08003;7.689;184.48;39.32
1654590000000;29648.3;0.07996;7.681;186.03;39.48
1654590000000;29562.6;0.07984;7.612;185.07;39.19
1654600000000;29598.5;0.0801;7.598;186.03;39.06
1654600000000;29520.5;0.0796;7.528;185.33;38.05
1654600000000;29501.4;0.07959;7.502;185.7;38.26
1654610000000;29568.6;0.07983;7.654;186.16;38.63
1654610000000;29907.6;0.08029;7.794;188.86;39.34
1654610000000;29888.1;0.08041;7.776;187.1;39.15
1654620000000;29917.8;0.08015;7.779;189.13;39.11
1654620000000;29941.8;0.08003;7.78;187.38;39.14
1654620000000;30192;0.0807;8.239;189.75;39.54
1654630000000;31064.9;0.08145;8.407;192.01;40.46
1654630000000;31358.9;0.08167;8.643;192.86;40.53
1654640000000;31411.6;0.08168;8.786;191.46;40.42
1654640000000;31271.1;0.0804;8.704;188.08;39.5
1654640000000;31130.6;0.08035;8.71;187.33;39.3
1654650000000;31081.1;0.08085;8.707;188.1;39.52
1654650000000;31116.7;0.08106;8.738;188.76;39.82
1654650000000;30969.2;0.08105;8.673;188.15;39.8
1654660000000;30018.1;0.07954;8.348;182.71;38.64
1654660000000;30243.7;0.07985;8.441;184.08;38.91
1654660000000;30541.1;0.08035;8.522;186.25;39.28
1654670000000;30529.1;0.08012;8.462;185.22;39.09
1654670000000;30552.7;0.08018;8.419;185.18;39.24
1654680000000;30509.9;0.08029;8.337;185.69;39.38
1654680000000;30530;0.08044;8.482;186.02;39.63
1654680000000;30384.2;0.07988;8.46;185.74;39.26
1654690000000;30413.9;0.07999;8.449;185.29;39.31
1654690000000;30143;0.07962;8.396;183.26;38.89
1654690000000;30765.7;0.08049;8.618;185.51;39.86
1654700000000;30431.1;0.08003;8.533;185.41;39.46
1654700000000;30478.7;0.08009;8.565;186.37;39.7
1654700000000;30339.9;0.08007;8.517;185;39.32
1654710000000;30389.1;0.08005;8.669;186.63;39.22
1654710000000;30242.4;0.07953;8.623;185.17;38.94
1654710000000;30141;0.07936;8.704;185.39;38.77
1654720000000;30204.2;0.07977;8.612;184.96;38.81
1654720000000;30422.5;0.08;8.896;186.25;39.24
1654730000000;30311.8;0.07991;8.799;187.27;39
1654730000000;30202.5;0.07928;8.705;186.24;38.8
1654730000000;30221.3;0.07942;8.717;185.9;38.83
1654740000000;30087.9;0.07908;8.65;184.85;38.59
1654740000000;30201.9;0.07955;8.629;186.16;39
1654740000000;30287;0.07987;8.644;186.2;39.12
1654750000000;30261.6;0.08;8.524;186.28;39
1654750000000;30317;0.08014;8.525;187.04;39.07
1654750000000;30340;0.08013;8.545;187.12;38.99
1654760000000;30491.5;0.08043;8.8;188.09;39.57
1654760000000;30509.7;0.08063;8.775;188.45;40.51
1654770000000;30550;0.08078;9.14;188.86;41.23
1654770000000;30434.5;0.08024;9.159;187.86;41.19
1654770000000;30306;0.07992;9.185;187.21;41.22
1654780000000;30123.2;0.07965;9.16;185.71;40.29
1654780000000;30173.5;0.07977;9.439;186.5;40.34
1654780000000;30122.5;0.07981;9.281;186;40.16
1654790000000;30306.6;0.07998;9.436;186.95;40.35
1654790000000;30357;0.08011;9.497;185.72;40.98
1654790000000;30327.1;0.07977;9.481;184.64;40.94
1654800000000;30154.7;0.07938;9.223;184.12;40.18
1654800000000;30018.5;0.07906;9.126;182.64;39.65
1654800000000;30188;0.07936;9.277;183.07;40.05
1654810000000;30141;0.07945;9.277;184.06;39.95
1654810000000;30071.4;0.07923;9.189;184.41;39.95
1654820000000;30109;0.07933;9.276;185.41;39.96
1654820000000;29752.2;0.07866;9.35;184.12;39.5
1654820000000;29886.2;0.07888;9.272;184.66;39.57
1654830000000;30024.4;0.07935;9.313;185.11;40.24
1654830000000;30112;0.07943;9.363;185.03;40.29
1654830000000;30098.3;0.07929;9.281;183.94;40.2
1654840000000;30103.6;0.07938;9.183;183.91;40.49
1654840000000;30102.4;0.07921;9.115;183.72;40.3
1654840000000;30060.1;0.07914;9.06;182.29;40.33
1654850000000;30027.9;0.0791;8.868;181.35;39.97
1654850000000;29897.6;0.07849;8.799;180.4;39.02
1654860000000;30002.8;0.07885;8.902;181.61;39.37
1654860000000;30018.9;0.07892;8.86;181.53;39.31
1654860000000;29642.5;0.07683;8.708;176.99;38.26
1654870000000;29401.1;0.07656;8.559;176.78;37.95
1654870000000;29561.1;0.07704;8.779;178.37;38.25
1654870000000;29452.2;0.07676;8.614;176.29;37.97
1654880000000;29053.8;0.07473;8.378;173.81;37.26
1654880000000;29117.5;0.07503;8.377;175.33;37.37
1654880000000;29067.6;0.07488;8.306;174.31;37.32
1654890000000;28982.6;0.0751;8.291;176.31;37.23
1654890000000;29207.7;0.07571;8.334;176.38;37.8
1654890000000;29196.9;0.07588;8.32;177.01;37.83
1654900000000;29175;0.0758;8.165;175.57;37.69
1654900000000;29095.4;0.07536;8.036;174;37.16
1654910000000;29230.7;0.07595;8.174;175.52;37.46
1654910000000;29204.9;0.07568;8.193;175.58;37.32
1654910000000;29261.4;0.07572;8.245;176.01;37.6
1654920000000;29268.3;0.07581;8.291;175.87;37.54
1654920000000;29379.6;0.0764;8.391;177.84;37.83
1654920000000;29282;0.07604;8.203;176.54;37.25
1654930000000;29308.9;0.07604;8.217;175.67;37.4
1654930000000;29315.3;0.07641;8.25;176.34;37.68
1654930000000;28991.8;0.07463;7.935;171.45;36.62
1654940000000;29078.1;0.0751;8.004;174.16;36.82
1654940000000;28926.7;0.07467;7.647;173.6;36.44
1654950000000;28740;0.07239;7.578;171.82;35.46
1654950000000;28484.4;0.07034;7.349;170.09;34.79
1654950000000;28770.4;0.07175;7.51;170.48;35.18
1654960000000;28435;0.06941;7.298;164.75;33.96
1654960000000;28411.6;0.06912;7.157;162.01;33.73
1654960000000;28471.4;0.06988;7.215;163.31;33.98
1654970000000;28501;0.06986;7.151;164.22;33.88
1654970000000;28614.6;0.07064;7.251;168.5;34.45
1654970000000;28600;0.0708;7.162;167.59;34.12
1654980000000;28404.2;0.07007;7.079;164.7;33.8
1654980000000;28566.1;0.0704;7.163;166.03;34.38
1654980000000;28640;0.07101;7.215;168.8;34.61
1654990000000;28427.8;0.06993;7.042;166.26;33.94
1654990000000;28510.1;0.07014;7.056;166.42;34.04
1655000000000;28250.4;0.06777;6.804;162.46;32.99
1655000000000;27421;0.065;6.57;155.89;31.77
1655000000000;27550.5;0.06603;6.61;155.73;32.3
1655010000000;27433;0.06503;6.527;154.28;31.72
1655010000000;27271.1;0.06482;6.518;152.94;31.75
1655010000000;27478.6;0.0654;6.624;158.1;32.17
1655020000000;27639.9;0.06608;6.761;160.63;33.14
1655020000000;27570.1;0.06609;6.757;161.52;33.02
1655020000000;27473.5;0.06575;6.619;159.47;32.56
1655030000000;27444.9;0.06569;6.615;159.82;32.6
1655030000000;27462.9;0.06599;6.672;162.23;32.73
1655040000000;27435.6;0.06507;6.663;161.88;32.53
1655040000000;27315.7;0.06436;6.601;160.33;31.91
1655040000000;27813.3;0.067;6.954;163.41;33.53
1655050000000;28089.4;0.06744;7.012;161.18;34.04
1655050000000;27930.9;0.06683;6.879;161.05;33.58
1655050000000;28127.6;0.06798;6.907;163.89;33.39
1655060000000;27907.5;0.06708;6.837;163.21;32.92
1655060000000;27422;0.06636;6.73;161.95;32.59
1655060000000;27382.8;0.06607;6.651;162.42;31.97
1655070000000;27375.1;0.0659;6.64;163.1;31.99
1655070000000;26997.4;0.06501;6.43;159.87;31.3
1655070000000;26580.8;0.06346;6.264;157.71;30.58
1655080000000;26310.4;0.0612;6.008;153.56;29.57
1655080000000;25776.6;0.06153;5.983;151.39;29.34
1655090000000;25342.3;0.06009;5.859;148.2;28.4
1655090000000;25512.5;0.05987;5.938;149.89;28.82
1655090000000;25393.7;0.05993;5.98;149.24;28.43
1655100000000;25233.3;0.0582;5.816;146;27.82
1655100000000;25355.7;0.05835;5.822;146.97;28.07
1655100000000;24808.4;0.05701;5.671;145;27.53
1655110000000;24174.4;0.05344;5.38;139.03;26.23
1655110000000;24045.2;0.05561;5.577;140.29;27.69
1655110000000;23995.9;0.05471;5.514;137.08;27.38
1655120000000;23724.4;0.05424;5.456;138.01;26.85
1655120000000;23675.7;0.05376;5.466;137.9;26.51
1655130000000;23657.9;0.05465;5.591;142.05;27.07
1655130000000;22802.2;0.05307;5.446;138.83;26.96
1655130000000;23270.8;0.05445;5.733;140.55;27.9
1655140000000;23729.2;0.05569;5.907;144.63;28.26
1655140000000;23548.2;0.0553;5.879;144.64;28.11
1655140000000;23377.9;0.05556;5.954;142.72;28.19
1655150000000;23214.5;0.05582;5.886;140.32;28.3
1655150000000;23246.4;0.05622;6.036;141.01;28.6
1655150000000;23065;0.05522;5.959;138.24;28.13
1655160000000;22587.9;0.05345;5.675;130.75;27.16
1655160000000;22478;0.05416;5.921;132.59;28.59
1655160000000;21746.9;0.0528;5.671;126.67;27.45
1655170000000;20839.6;0.05035;5.431;120.9;26.19
1655170000000;21540.4;0.05295;5.696;122.23;27.01
1655180000000;22114.6;0.05537;6.288;126.45;28.93
1655180000000;21967.8;0.05499;6.089;124.04;28.34
1655180000000;22751.1;0.05784;6.375;127.16;30.38
1655190000000;22634;0.05774;6.399;127.02;30.7
1655190000000;22874.1;0.05762;6.39;125.02;31.01
1655190000000;22610;0.05672;6.272;123.14;30.27
1655200000000;22304.2;0.05581;6.141;121.57;29.5
1655200000000;22382.9;0.05568;6.116;123.9;29.34
1655200000000;21995.8;0.05556;6.175;123.16;29.07
1655210000000;22153.2;0.05558;6.184;124.08;29.17
1655210000000;22416.3;0.05647;6.359;125.94;30
1655220000000;22512.2;0.0563;6.298;123.94;29.92
1655220000000;22691.7;0.05722;6.401;125.07;31.01
1655220000000;22485.1;0.05623;6.545;123.18;29.73
1655230000000;22354.5;0.05512;6.492;122.82;29.38
1655230000000;22293.3;0.05507;6.428;121.29;29.41
1655230000000;22187.4;0.05562;6.593;120.14;29.42
1655240000000;21991.5;0.05464;6.508;119.3;29.06
1655240000000;21479.9;0.05339;6.283;116.72;28.24
1655240000000;21596.6;0.05384;6.441;118.49;28.52
1655250000000;22139.1;0.05554;6.735;118.28;29.57
1655250000000;21813.1;0.05463;6.651;116.48;29.51
1655250000000;22165.8;0.05604;6.85;117.68;30.03
1655260000000;21989.1;0.05524;6.62;114.52;29.37
1655260000000;21456.6;0.0536;6.519;113.18;28.81
1655270000000;21147.5;0.05255;6.362;110.87;28.54
1655270000000;21228;0.05214;6.313;110.91;28.05
1655270000000;21342.7;0.05269;6.383;111.75;28.41
1655280000000;20722.9;0.05155;6.216;109.15;27.65
1655280000000;20262.5;0.05069;5.894;105.27;27.03
1655280000000;20237;0.05115;6.013;104.93;27.27
1655290000000;20567.4;0.05206;6.226;108.2;27.9
1655290000000;21172;0.05349;6.448;112.96;28.91
1655290000000;21194.3;0.05346;6.37;113.31;28.84
1655300000000;21559.9;0.05449;6.495;115.01;29.53
1655300000000;21214.3;0.05393;6.331;113.48;28.95
1655310000000;21421.7;0.0545;6.449;114.34;29.52
1655310000000;20726.4;0.05314;6.2;111.07;28.67
1655310000000;21115.4;0.05461;6.474;108.92;29.66
1655320000000;21544.9;0.05762;6.832;113.35;30.51
1655320000000;21636.7;0.05855;6.916;113.28;31.49
1655320000000;21686.9;0.05797;6.977;114.42;31.72
1655330000000;22219.4;0.05917;7.108;117.81;33.08
1655330000000;22472.2;0.06087;7.183;117.99;34.12
1655330000000;22586.4;0.06285;7.32;118.57;34.72
1655340000000;22669.7;0.0613;7.288;118.28;35.16
1655340000000;22365.1;0.06067;7.1;117.73;34.28
1655340000000;22450.4;0.06058;7.095;115.59;34.52
1655350000000;22210.1;0.0602;6.989;113.13;33.8
1655350000000;22096.5;0.05972;6.968;112.31;33.71
1655360000000;21943.3;0.05922;6.904;111.13;33.68
1655360000000;21800;0.05862;6.788;111.34;33.17
1655360000000;21763.7;0.05799;6.698;109.21;32.61
1655370000000;21784.5;0.05833;6.72;110.48;32.65
1655370000000;21271.4;0.05676;6.493;108.17;31.49
1655370000000;21242.6;0.05641;6.438;107.82;31.62
1655380000000;21040.2;0.05596;6.313;106.83;31.29
1655380000000;21141.7;0.05659;6.373;107.45;31.45
1655380000000;21023.3;0.056;6.302;106.47;30.52
1655390000000;20925.5;0.05511;6.361;106.67;30.56
1655390000000;21080.2;0.05706;6.576;107.64;31.3
1655400000000;21185;0.05836;6.678;109.58;31.99
1655400000000;21071.4;0.0579;6.65;109.7;31.73
1655400000000;21032.5;0.05688;6.639;108.91;32.05
1655410000000;20883.4;0.05592;6.511;108.65;30.85
1655410000000;20716.3;0.0562;6.658;108.72;31.08
1655410000000;20684.9;0.05587;6.576;107.53;31.08
1655420000000;20365.5;0.05496;6.366;105.23;30.26
1655420000000;20397.2;0.05519;6.358;106.68;30.11
1655420000000;20365;0.05519;6.395;108.55;29.75
1655430000000;20879.6;0.05667;6.66;113.31;30.96
1655430000000;20580;0.05615;6.529;111.5;30.5
1655430000000;20380.1;0.05589;6.424;109.97;30.03
1655440000000;20531.5;0.05631;6.516;111.61;30.53
1655440000000;20798.6;0.0568;6.543;112.25;30.89
1655450000000;20890;0.05717;6.564;114.25;31.4
1655450000000;21099.4;0.05732;6.589;114.13;31.59
